Code;Name;Description;Price;Link;Image;Brand;Categories;ShippingCost;Availability;Vat
7755AF-NERO;Planning Settimanale ALFA - 30x10 cm Spiralato - Nero 2027;Planning settimanale spiralato, ideale per scrivania e ufficio. Seleziona misura e colore disponibili: codice articolo e prezzo si aggiornano in scheda.;6.34;https://www.asforniture.it/prodotti/planning-settimanale-alfa-30x10-cm-spiralato-nero-2027--7755AF-NERO;https://www.bocchiosrl.it/ftp/bocchio/immagini/thumb/A7755AF-1024-1024-0.jpg;ALFA;Agende 2027 > InTempo > ALFA;0.00;1;22
7755AF-ROSSO;Planning Settimanale ALFA - 30x10 cm Spiralato - Rosso 2027;Planning settimanale spiralato, ideale per scrivania e ufficio. Seleziona misura e colore disponibili: codice articolo e prezzo si aggiornano in scheda.;6.34;https://www.asforniture.it/prodotti/planning-settimanale-alfa-30x10-cm-spiralato-rosso-2027--7755AF-ROSSO;https://www.bocchiosrl.it/ftp/bocchio/immagini/thumb/A7755AF-1024-1024-0.jpg;ALFA;Agende 2027 > InTempo > ALFA;0.00;1;22
7755AF-TURCHESE;Planning Settimanale ALFA - 30x10 cm Spiralato - Turchese 2027;Planning settimanale spiralato, ideale per scrivania e ufficio. Seleziona misura e colore disponibili: codice articolo e prezzo si aggiornano in scheda.;6.34;https://www.asforniture.it/prodotti/planning-settimanale-alfa-30x10-cm-spiralato-turchese-2027--7755AF-TURCHESE;https://www.bocchiosrl.it/ftp/bocchio/immagini/thumb/A7755AF-1024-1024-0.jpg;ALFA;Agende 2027 > InTempo > ALFA;0.00;1;22
7755DE-BLU;Planning Settimanale DELTA - 30x12 cm Spiralato - Blu 2027;Planning settimanale spiralato, ideale per scrivania e ufficio. Seleziona misura e colore disponibili: codice articolo e prezzo si aggiornano in scheda.;6.71;https://www.asforniture.it/prodotti/planning-settimanale-delta-30x12-cm-spiralato-blu-2027--7755DE-BLU;https://www.bocchiosrl.it/ftp/bocchio/immagini/thumb/A7755DE-1024-1024-0.jpg;DELTA;Agende 2027 > InTempo > DELTA;0.00;1;22
7755DE-NERO;Planning Settimanale DELTA - 30x12 cm Spiralato - Nero 2027;Planning settimanale spiralato, ideale per scrivania e ufficio. Seleziona misura e colore disponibili: codice articolo e prezzo si aggiornano in scheda.;6.71;https://www.asforniture.it/prodotti/planning-settimanale-delta-30x12-cm-spiralato-nero-2027--7755DE-NERO;https://www.bocchiosrl.it/ftp/bocchio/immagini/thumb/A7755DE-1024-1024-0.jpg;DELTA;Agende 2027 > InTempo > DELTA;0.00;1;22
7755DE-ROSSO;Planning Settimanale DELTA - 30x12 cm Spiralato - Rosso 2027;Planning settimanale spiralato, ideale per scrivania e ufficio. Seleziona misura e colore disponibili: codice articolo e prezzo si aggiornano in scheda.;6.71;https://www.asforniture.it/prodotti/planning-settimanale-delta-30x12-cm-spiralato-rosso-2027--7755DE-ROSSO;https://www.bocchiosrl.it/ftp/bocchio/immagini/thumb/A7755DE-1024-1024-0.jpg;DELTA;Agende 2027 > InTempo > DELTA;0.00;1;22
7755PP-ARANCIO;Planning Settimanale 7755PP - 30x10 cm Spiralato - Arancio 2027;Planning settimanale spiralato, ideale per scrivania e ufficio. Seleziona misura e colore disponibili: codice articolo e prezzo si aggiornano in scheda.;9.64;https://www.asforniture.it/prodotti/planning-settimanale-7755pp-30x10-cm-spiralato-arancio-2027--7755PP-ARANCIO;https://www.bocchiosrl.it/ftp/bocchio/immagini/thumb/A7755PP-1024-1024-0.jpg;PP;Agende 2027 > InTempo > PP;0.00;1;22
7755PP-BLU;Planning Settimanale 7755PP - 30x10 cm Spiralato - Blu 2027;Planning settimanale spiralato, ideale per scrivania e ufficio. Seleziona misura e colore disponibili: codice articolo e prezzo si aggiornano in scheda.;9.64;https://www.asforniture.it/prodotti/planning-settimanale-7755pp-30x10-cm-spiralato-blu-2027--7755PP-BLU;https://www.bocchiosrl.it/ftp/bocchio/immagini/thumb/A7755PP-1024-1024-0.jpg;PP;Agende 2027 > InTempo > PP;0.00;1;22
7755PP-ROSSO;Planning Settimanale 7755PP - 30x10 cm Spiralato - Rosso 2027;Planning settimanale spiralato, ideale per scrivania e ufficio. Seleziona misura e colore disponibili: codice articolo e prezzo si aggiornano in scheda.;9.64;https://www.asforniture.it/prodotti/planning-settimanale-7755pp-30x10-cm-spiralato-rosso-2027--7755PP-ROSSO;https://www.bocchiosrl.it/ftp/bocchio/immagini/thumb/A7755PP-1024-1024-0.jpg;PP;Agende 2027 > InTempo > PP;0.00;1;22
7766PP;Planning Settimanale 24x34 cm Spiralato Datato 2027;Planning settimanale spiralato, ideale per scrivania e ufficio. Seleziona misura e colore disponibili: codice articolo e prezzo si aggiornano in scheda.;16.96;https://www.asforniture.it/prodotti/planning-settimanale-24x34-cm-spiralato-datato-2027--7766PP;https://www.bocchiosrl.it/ftp/bocchio/immagini/thumb/A7766PP-1024-1024-0.jpg;PP;Agende 2027 > InTempo > PP;0.00;1;22
7768PP;Planning Settimanale 35x50 cm Spiralato Datato 2027;Planning settimanale spiralato, ideale per scrivania e ufficio. Seleziona misura e colore disponibili: codice articolo e prezzo si aggiornano in scheda.;26.23;https://www.asforniture.it/prodotti/planning-settimanale-35x50-cm-spiralato-datato-2027--7768PP;https://www.bocchiosrl.it/ftp/bocchio/immagini/thumb/A7768PP-1024-1024-0.jpg;PP;Agende 2027 > InTempo > PP;0.00;1;22
77725;Conta/Verifica banconote HT2280 - 31,1 x 26,1 x 19,5 cm - nero - HolenBecky;Conta/verifica banconote HolenBecky HT2280, nero, dimensioni 31,1 × 26,1 × 19,5 cm. Macchina di fascia superiore per volumi elevati: conteggio veloce, hopper/cassetto di capacità maggiore rispetto ai modelli da bancone e suite di controlli anti-falsificazione UV/MG/IR/TH (verificare configurazione sul lotto). Ideale per centri commerciali, cash-office, grandi retail e servizi di gestione contante B2B. Interfaccia professionale e segnalazioni acustiche/visive in caso di anomalia. Pianificare manutenzione sensori e rulli secondo intensità d’uso.;512.40;https://www.asforniture.it/prodotti/conta-verifica-banconote-ht2280-31-1-x-26-1-x-19-5-cm-nero-holenbecky--77725;https://odmultimedia.eu/immagini/MD/77725.jpg;HolenBecky;Macchine per Ufficio > Verifica banconote;0.00;1;22
77c5b7fe-8a4f-42aa-bc3e-199088bfae16;Cucitrice a pinza 548/E - grigio - Zenith;Cucitrice Zenith 548/E classica. Colore: Grigio metallizzato.;23.79;https://www.asforniture.it/prodotti/cucitrice-a-pinza-548-e-grigio-zenith--77c5b7fe-8a4f-42aa-bc3e-199088bfae16;https://odmultimedia.eu/immagini/MD/28103.jpg;Zenith;Cancelleria > Accessori Scrivania;0.00;1;22
78746;Plastificatrice HomeOffice PL 350-L A3 - Titanium;Plastificatrice ideale per piccoli uffici e uso domestico frequente. Supporta documenti fino al formato A3 garantendo protezione e finitura di livello professionale per stampe e foto. Specifiche: Formato A3, Plastificazione a caldo e a freddo.;79.67;https://www.asforniture.it/prodotti/plastificatrice-homeoffice-pl-350-l-a3-titanium--78746;https://odmultimedia.eu/immagini/MD/78746.jpg;Titanium;Macchine per Ufficio > Plastificatrici e Materiale;0.00;1;22
78ed4f4d-15ac-4a18-89cc-e66a78b0b196;Matita in grafite Noris - gradazione 2B - Staedtler - conf. 12 pezzi;Matita di alta qualità per scrivere, disegnare e fare schizzi. Gradazione: 2B. Conf. 12 pz.;5.49;https://www.asforniture.it/prodotti/matita-in-grafite-noris-gradazione-2b-staedtler-conf-12-pezzi--78ed4f4d-15ac-4a18-89cc-e66a78b0b196;https://odmultimedia.eu/immagini/MD/37043.jpg;Staedtler;Cancelleria > Scrittura;0.00;1;22
79015;Coppia di tamponi di ricambio 1311 - per archetti 1310 - SNR 26 dB - arancione - 3M;"Coppia di tamponi di ricambio 3M 1311 per archetti 1310, arancione. Consumabile per mantenere l’attenuazione dichiarata del sistema a banda (SNR tipico 26 dB con archetto 1310 — verificare sulla confezione). Destinati a inserti EN 352-2 montati su archetto. Sostituire quando i tamponi sono compressi, sporchi o non tornano alla forma originale. Non utilizzare su archetti non compatibili; igiene: un paio per utente o secondo protocollo aziendale.";4.88;https://www.asforniture.it/prodotti/coppia-di-tamponi-di-ricambio-1311-per-archetti-1310-snr-26-db-arancione-3m--79015;https://odmultimedia.eu/immagini/LD/79015.jpg;3M;Sicurezza > Dispositivi di protezione per l'udito;0.00;1;22
79691;Occhiali a maschera Galeras Clear - policarbonato/PVC - incolore - Deltaplus;"Occhiali a maschera Deltaplus Galeras Clear in policarbonato/PVC, lente incolore. Versione chiara della famiglia Galeras per interni e ambienti con poca luce: massima trasparenza e protezione perimetrale. EN 166; UV EN 170; eventuali marchi 3/4/5 per liquidi e polveri. Adatti a falegnameria, muratura e laboratori. Controllare valvole/ventilazione e guarnizione; sostituire se la lente è opacizzata o crepata.";13.42;https://www.asforniture.it/prodotti/occhiali-a-maschera-galeras-clear-policarbonato-pvc-incolore-deltaplus--79691;https://odmultimedia.eu/immagini/LD/79691.jpg;Deltaplus;Sicurezza > Occhiali;0.00;1;22
79692;Occhiali a maschera Galeras Smoke - policarbonato/PVC - Deltaplus;"Occhiali a maschera Deltaplus Galeras Smoke in policarbonato con corpo in PVC, lente fumé. Protezione avvolgente contro polveri, schegge e schizzi: tenuta perimetrale superiore agli occhiali a stanghetta. EN 166 (spesso con simboli di liquidi/polveri se marcati); lente smoke con filtro solare EN 172; UV secondo marcatura. Indicati per edilizia, falegnameria e ambienti polverosi all’aperto. Controllare l’integrità della guarnizione e la ventilazione per ridurre l’appannamento.";13.42;https://www.asforniture.it/prodotti/occhiali-a-maschera-galeras-smoke-policarbonato-pvc-deltaplus--79692;https://odmultimedia.eu/immagini/LD/79692.jpg;Deltaplus;Sicurezza > Occhiali;0.00;1;22
79717;Occhiali di protezione Virtua AP - policarbonato - trasparente - 3M;"Occhiali di protezione 3M Virtua AP in policarbonato, lente trasparente. Stessa famiglia del modello grigio: calotta leggera, aderenza stabile e ampia area di visione. Classe ottica 1; EN 166 per rischi meccanici da impatto a bassa energia; protezione UV EN 170 tipica delle lenti chiare 3M. Ideali per interni, assemblaggio e laboratori. Pulire con panni microfibra e detergenti neutri; non usare solventi aggressivi sulle lenti trattate.";8.54;https://www.asforniture.it/prodotti/occhiali-di-protezione-virtua-ap-policarbonato-trasparente-3m--79717;https://odmultimedia.eu/immagini/MD/79717.jpg;3M;Sicurezza > Occhiali;0.00;1;22
79718;Occhiali di protezione Virtua AP - policarbonato - grigio - 3M;"Occhiali di protezione 3M Virtua AP in policarbonato, lente grigia. Design wraparound per copertura laterale e comfort prolungato. Classe ottica 1 (uso continuo) tipica della serie Virtua; conformità EN 166 e filtro solare EN 172 per riduzione dell’abbagliamento (lente grigia). Protezione UV secondo marcatura EN 170/EN 172 sul prodotto. Indicati per esterni, edilizia e logistica. Non utilizzare per saldatura o raggi IR intensi senza filtro EN 169 adeguato.";8.54;https://www.asforniture.it/prodotti/occhiali-di-protezione-virtua-ap-policarbonato-grigio-3m--79718;https://odmultimedia.eu/immagini/MD/79718.jpg;3M;Sicurezza > Occhiali;0.00;1;22
79722;Occhiali di protezione Securefit SF202AF - policarbonato - grigio - 3M;"Occhiali 3M SecureFit SF202AF in policarbonato, lente grigia con tecnologia antiappannamento (AF). Sistema SecureFit a pressione differenziata sulle stanghette per tenuta senza tensione eccessiva. Classe ottica 1; EN 166; filtro solare EN 172 (grigio); UV e trattamenti K/N secondo etichetta 3M. Ideali per esterni e lavori con sbalzi di temperatura. Non idonei alla saldatura (usare EN 169). Conservare al riparo da graffi e heat extreme.";15.25;https://www.asforniture.it/prodotti/occhiali-di-protezione-securefit-sf202af-policarbonato-grigio-3m--79722;https://odmultimedia.eu/immagini/LD/79722.jpg;3M;Sicurezza > Occhiali;0.00;1;22
79728;Sovraocchiali di protezione serie 2800 - policarbonato - montatura blu scuro - lenti trasparente - 3M;"Sovraocchiali di protezione 3M serie 2800 in policarbonato, montatura blu scuro e lenti trasparenti. Protezione sovrapposta su occhiali da vista: copertura laterale e frontale secondo EN 166. Classe ottica 1; UV EN 170; trattamenti antigraffio tipici 3M. Ideali per visitatori e operatori che devono mantenere la propria correzione. Controllare compatibilità con la montatura sottostante; pulire regolarmente per evitare distorsioni da sporco.";19.52;https://www.asforniture.it/prodotti/sovraocchiali-di-protezione-serie-2800-policarbonato-montatura-blu-scuro-lenti-t--79728;https://odmultimedia.eu/immagini/LD/79728.jpg;3M;Sicurezza > Occhiali;0.00;1;22
79730;Carrello per pulizie professionali Evolution - 48 L - 67,5 x119 x115 cm - PerfettoFactory;"Carrello professionale PerfettoFactory Evolution, capacità 48 L, dimensioni 67,5×119×115 cm. Piattaforma ampia per attrezzature complete di pulizia (secchi, presse, sacchi e utensili) in ambienti ad alto passaggio. Struttura destinata a uso intensivo; movimentare con cautela, bloccare le ruote in sosta e distribuire il carico in modo equilibrato. Adatto a facility management e imprese di cleaning.";488.00;https://www.asforniture.it/prodotti/carrello-per-pulizie-professionali-evolution-48-l-67-5-x119-x115-cm-perfettofact--79730;https://odmultimedia.eu/immagini/MD/79730.jpg;PerfettoFactory;Prodotti per igiene > Attrezzature e Panni;0.00;1;22
79748;Inserti auricolari E.A.R. Classic con cordicella - SNR 28 dB - giallo - 3M - conf. 200 pezzi;"Inserti auricolari 3M E.A.R. Classic con cordicella, giallo, confezione da 200 pezzi. Classici in PVC a cellula lenta: attenuazione SNR 28 dB, conformità EN 352-2. La cordicella riduce il rischio di perdita e facilita l’uso intermittente (ingressi/uscite da zone rumorose). Indicati per industria, aeronautica leggera e ambienti con rumore continuo. Rullare bene prima dell’inserimento; non tagliare gli inserti. Conservare puliti; sostituire secondo igiene aziendale (tipicamente monouso o giornaliero).";158.60;https://www.asforniture.it/prodotti/inserti-auricolari-e-a-r-classic-con-cordicella-snr-28-db-giallo-3m-conf-200-pez--79748;https://odmultimedia.eu/immagini/LD/79748.jpg;3M;Sicurezza > Dispositivi di protezione per l'udito;0.00;1;22
79807;Cuffia protettiva Peltor X1A - SNR 27 dB - verde/nero - 3M;"Cuffia protettiva 3M Peltor X1A, verde/nero, SNR 27 dB. Fascia bassa della serie X: attenuazione bilanciata per industrie e cantieri con rumore medio-alto, mantenendo comfort e peso contenuto. Conformità EN 352-1. Design X con archetto a filo e coppe ottimizzate. Ideale quando serve protezione superiore a cuffie entry-level (es. SPA3) senza arrivare agli SNR elevati della X5A. Verificare compatibilità con elmetti/accessori Peltor se previsti; ispezionare cuscinetti e tenuta periodicamente.";42.70;https://www.asforniture.it/prodotti/cuffia-protettiva-peltor-x1a-snr-27-db-verde-nero-3m--79807;https://odmultimedia.eu/immagini/LD/79807.jpg;3M;Sicurezza > Dispositivi di protezione per l'udito;0.00;1;22
79840;Cuffia protettiva Peltor X5A - SNR 37 dB - nero - 3M;Cuffia protettiva 3M Peltor X5A, nero, SNR 37 dB. Alta attenuazione della serie X per esposizioni elevate (presse, macchinari pesanti, ambienti molto rumorosi). Conformità EN 352-1. Coppe di grande volume e design ottimizzato per massimizzare l’isolamento mantenendo indossabilità. Usare solo quando il rischio lo richiede: un’attenuazione eccessiva può isolare eccessivamente da segnali utili — valutare con RSPP. Manutenzione: cuscinetti e inserti igienici originali 3M.;97.60;https://www.asforniture.it/prodotti/cuffia-protettiva-peltor-x5a-snr-37-db-nero-3m--79840;https://odmultimedia.eu/immagini/LD/79840.jpg;3M;Sicurezza > Dispositivi di protezione per l'udito;0.00;1;22
79841;Cuffia protettiva Peltor Optime II - SNR 31 dB - verde - 3M;"Cuffia protettiva 3M Peltor Optime II, verde, SNR 31 dB. Modello di riferimento per attenuazione elevata in ambienti rumorosi (industria pesante, cantieri, impianti). EN 352-1; coppe ampie e soft sealing rings per tenuta e comfort. Ideale quando SNR ~23–27 non bastano ma non è necessario il massimo della X5A. Controllare pressione dell’archetto e stato dei cuscinetti: una tenuta scadente riduce l’attenuazione reale rispetto al valore SNR di laboratorio.";42.70;https://www.asforniture.it/prodotti/cuffia-protettiva-peltor-optime-ii-snr-31-db-verde-3m--79841;https://odmultimedia.eu/immagini/LD/79841.jpg;3M;Sicurezza > Dispositivi di protezione per l'udito;0.00;1;22
79891;Cuffia protettiva Peltor Optime I - SNR 27 dB - giallo - 3M;"Cuffia protettiva 3M Peltor Optime I, giallo, SNR 27 dB. Versione “entry” della famiglia Optime: attenuazione solida EN 352-1 per rumori medio-alti con comfort quotidiano. Ideale per magazzino, carpenteria e produzione generale. Più leggera/meno “chiusa” dell’Optime II (SNR 31). Verificare marcatura CE e valori HML/SNR sul prodotto; sostituire i cuscinetti quando perdono elasticità per non ridurre la protezione effettiva.";36.60;https://www.asforniture.it/prodotti/cuffia-protettiva-peltor-optime-i-snr-27-db-giallo-3m--79891;https://odmultimedia.eu/immagini/LD/79891.jpg;3M;Sicurezza > Dispositivi di protezione per l'udito;0.00;1;22
7abad388-400b-4694-b1ac-5415e0fe6177;Raccoglitore Registratore Starbox - dorso 5 cm - Nero;Raccoglitore Registratore Starbox - dorso 5 cm - Nero;5.06;https://www.asforniture.it/prodotti/raccoglitore-registratore-starbox-dorso-5-cm-nero--7abad388-400b-4694-b1ac-5415e0fe6177;https://odmultimedia.eu/immagini/HD/STL4017.jpg;Astro Forniture;Archivio > Raccoglitori Archivio;0.00;1;22
7b9bce76-1420-4a18-bdce-2e5def7afc73;Buste forate con soffietto - 22 x 30 cm - PVC - Leitz - conf. 10 pz;Buste a foratura universale con soffietto laterale per contenere alti spessori. Materiale PVC trasparente ultra resistente.;25.61;https://www.asforniture.it/prodotti/buste-forate-con-soffietto-22-x-30-cm-pvc-leitz-conf-10-pz--7b9bce76-1420-4a18-bdce-2e5def7afc73;https://odmultimedia.eu/immagini/HD/45792.jpg;Leitz;Archivio > Buste Trasparenti;0.00;1;22
7beb4061-d41d-4d5c-a575-e004674269a3;Buste a sacco Soft - 30 x 42 cm - conf. 10 pz;Buste a sacco in PPL morbido, formato 30x42 cm.;5.49;https://www.asforniture.it/prodotti/buste-a-sacco-soft-30-x-42-cm-conf-10-pz--7beb4061-d41d-4d5c-a575-e004674269a3;https://odmultimedia.eu/immagini/HD/25961.jpg;Sei Rota;Archivio > Buste Trasparenti;0.00;1;22
80357;Plastificatrice Inspire+ A4 - Nera - GBC;Plastificatrice a caldo e a freddo, leggera e compatta, ideale per l’uso occasionale a casa o in piccoli uffici. Dotata di interruttore unico intuitivo e leva di rilascio manuale degli inceppamenti. Incluso starter pack da 5 pouch A4 (2×75 micron). Specifiche: Formato A4, Spessore 2×75 – 2×125 micron, Preriscaldamento 4–5 min, Velocità 250 mm/min, 2 Rulli, Potenza 420W, Peso 1,24 kg.;49.53;https://www.asforniture.it/prodotti/plastificatrice-inspire-a4-nera-gbc--80357;https://odmultimedia.eu/immagini/MD/80357.jpg;GBC;Macchine per Ufficio > Plastificatrici e Materiale;0.00;1;22
80358;Plastificatrice Inspire+ A3 - Nera - GBC;Plastificatrice versatile per formati dal badge ID al formato A3. Perfetta per l’uso domestico e in ufficio, supporta la plastificazione sia a caldo che a freddo. Incluso starter pack da 5 pouch A4 (2×75 micron). Specifiche: Formato A3 (Luce max 303 mm), Spessore 2×75 – 2×125 micron, Preriscaldamento 4–5 min, Velocità 250 mm/min, 2 Rulli riscaldati, Potenza 550W, Peso 1,68 kg.;66.12;https://www.asforniture.it/prodotti/plastificatrice-inspire-a3-nera-gbc--80358;https://odmultimedia.eu/immagini/MD/80358.jpg;GBC;Macchine per Ufficio > Plastificatrici e Materiale;0.00;1;22
80656;"Adesivo segnalatore Take Care - da terra - ""estintore"" - 70 x 35 cm - CEP";"Adesivo segnalatore Take Care CEP da terra “estintore”, 70 × 35 cm. Indica chiaramente la posizione dell’estintore sul pavimento per una individuazione rapida in emergenza. Materiale ad elevata resistenza al calpestio e al passaggio di carrelli; superficie antiscivolo tipica R9/R10 ove dichiarata. Applicazione semplice su pavimenti puliti; rimozione agevole in caso di spostamento DPI antincendio. Supporta la conformità alle procedure di sicurezza e alla segnaletica di emergenza aziendale.";42.70;https://www.asforniture.it/prodotti/adesivo-segnalatore-take-care-da-terra-estintore-70-x-35-cm-cep--80656;https://odmultimedia.eu/immagini/MD/80656.jpg;CEP;Sicurezza > Nastri;0.00;1;22
80657;"Adesivo segnalatore Take Care - da terra - ""rischio elettrico"" - 70 x 35 cm - CEP";"Adesivo segnalatore Take Care CEP da terra “rischio elettrico”, 70 × 35 cm. Avverte della presenza di pericolo elettrico nella zona demarcata. Resistente al calpestio e al traffico di carrelli; grip antiscivolo tipico della linea Take Care. Facile da applicare e rimuovere per aggiornare le zone a rischio. Ideale in locali tecnici, quadri e aree di manutenzione elettrica, a supporto della segnaletica di sicurezza prevista dalle procedure aziendali e dal D.Lgs. 81/08.";42.70;https://www.asforniture.it/prodotti/adesivo-segnalatore-take-care-da-terra-rischio-elettrico-70-x-35-cm-cep--80657;https://odmultimedia.eu/immagini/MD/80657.jpg;CEP;Sicurezza > Nastri;0.00;1;22
82101;Guanti per protezione chimica VE509 - neoprene - 09/10 - nero - Deltaplus;"Guanti per protezione chimica Deltaplus VE509 in neoprene, taglia 09/10, nero. Guanto impermeabile per contatto con detergenti, oli e molte sostanze chimiche industriali (verificare tabella di permeazione del produttore). Conformità EN 420 e protezione chimica EN ISO 374-1 (tipi A/B/C e lettere delle sostanze — controllare marcatura sul lotto); spesso anche EN 388 per rischi meccanici basici. Ideali per manutenzione, pulizie professionali e laboratori. Ispezionare per microfori; non riutilizzare se contaminati da sostanze pericolose oltre le indicazioni.";6.71;https://www.asforniture.it/prodotti/guanti-per-protezione-chimica-ve509-neoprene-09-10-nero-deltaplus--82101;https://odmultimedia.eu/immagini/LD/82101.jpg;Deltaplus;Sicurezza > Guanti;0.00;1;22
82218;Pantalone da lavoro Palaos Paligpa - cotone - taglia L - blu - Deltaplus;"Pantalone da lavoro Deltaplus Palaos Paligpa in cotone, taglia L, blu. Versione blu della linea Palaos: tessuto cotone per comfort e traspirabilità, vestibilità classica da lavoro. Ideale per squadre che distinguono i ruoli tramite colore. Buona scelta entry-level per magazzino e manutenzione. Verificare tasche e cuciture dopo lavaggi intensivi; non sostituisce pantaloni alta visibilità EN ISO 20471 né capi ignifughi.";36.60;https://www.asforniture.it/prodotti/pantalone-da-lavoro-palaos-paligpa-cotone-taglia-l-blu-deltaplus--82218;https://odmultimedia.eu/immagini/LD/82218.jpg;Deltaplus;Sicurezza > Pantaloni;0.00;1;22
82220;Pantalone da lavoro Palaos Paligpa - cotone - taglia L - grigio - Deltaplus;"Pantalone da lavoro Deltaplus Palaos Paligpa in cotone, taglia L, grigio. Capo traspirante e confortevole per turni lunghi in ambienti temperati: il cotone favorisce l’assorbimento dell’umidità e una vestibilità naturale. Adatto a edilizia leggera, logistica e servizi. Resistenza all’usura adeguata all’uso quotidiano; preferire Panostrpa/miste tecniche se serve maggiore elasticità o resistenza a oli. Lavaggio a temperatura moderata; non è certificato EN ISO 20471.";36.60;https://www.asforniture.it/prodotti/pantalone-da-lavoro-palaos-paligpa-cotone-taglia-l-grigio-deltaplus--82220;https://odmultimedia.eu/immagini/LD/82220.jpg;Deltaplus;Sicurezza > Pantaloni;0.00;1;22
82324598-fc91-4bb4-8a21-76fb946d0d29;Busta a sacco Mailpack - 19 x 26 cm;Busta bianca 80gr con strip adesivo. Conf. 25 pezzi.;6.34;https://www.asforniture.it/prodotti/busta-a-sacco-mailpack-19-x-26-cm--82324598-fc91-4bb4-8a21-76fb946d0d29;https://odmultimedia.eu/immagini/MD/46146.jpg;Blasetti;Cancelleria > Buste;0.00;1;22
82366;Elmetto da cantiere Granite Wind - giallo fluo - Deltaplus;"Elmetto da cantiere Deltaplus Granite Wind, giallo fluo ad alta visibilità. Stessa famiglia ventilata Wind del modello bianco: comfort in ambienti caldi e protezione da impatto secondo EN 397 (controllare marcatura). Regolazione a cremagliera e bardatura multipunto per stabilità anche in movimento. Il colore fluo migliora la rilevabilità dell’operatore in cantieri e aree a traffico. Ispezionare dopo cadute o urti; non dipingere né forare la calotta.";61.00;https://www.asforniture.it/prodotti/elmetto-da-cantiere-granite-wind-giallo-fluo-deltaplus--82366;https://odmultimedia.eu/immagini/MD/82366.jpg;Deltaplus;Sicurezza > Elmetti;0.00;1;22
82502;Carrello per pulizie Pressclean - 50 L - 81 x 43,5 x 88 cm - Medial;"Carrello per pulizie Medial Pressclean con capacità 50 L e dimensioni 81×43,5×88 cm. Configurazione professionale per trasporto secchi, utensili e materiale di consumo in hotel, uffici e strutture collettive. Struttura stabile su ruote; verificare il blocco delle ruote in sosta e non sovraccaricare oltre la portata indicata. Ideale in abbinamento a mop, frange e detergenti della linea igiene.";366.00;https://www.asforniture.it/prodotti/carrello-per-pulizie-pressclean-50-l-81-x-43-5-x-88-cm-medial--82502;https://odmultimedia.eu/immagini/MD/82502.jpg;Medial;Prodotti per igiene > Attrezzature e Panni;0.00;1;22
82c833ef-e173-4f97-b840-10d4436f54e8;Penna a sfera Bic Cristal - verde - conf. 50 pezzi;Penna a sfera classica con punta media 1,0 mm. Confezione risparmio da 50 pezzi.;15.25;https://www.asforniture.it/prodotti/penna-a-sfera-bic-cristal-verde-conf-50-pezzi--82c833ef-e173-4f97-b840-10d4436f54e8;https://odmultimedia.eu/immagini/MD/33053.jpg;Bic;Cancelleria;0.00;1;22
8329d97c-38ee-435c-bf51-1387ef4cce23;Cartella archivio con lacci - dorso 20 cm - grigio - Euro-cart;Cartella archivio con legacci rivettati. Dimensioni 35x25 cm. Dorso 20 cm.;3.42;https://www.asforniture.it/prodotti/cartella-archivio-con-lacci-dorso-20-cm-grigio-euro-cart--8329d97c-38ee-435c-bf51-1387ef4cce23;https://odmultimedia.eu/immagini/HD/73590.jpg;Euro-cart;Archivio > Cartelle archivio con lacci;0.00;1;22
83510;"Adesivo da terra - ""forma a T"" - 10 x 15 cm - Durable - conf. 10 pezzi";"Adesivo da terra Durable a forma di T, 10 × 15 cm, conf. 10 pezzi. Elemento di demarcazione per angoli, baie e punti di allineamento a pavimento. Resistente al calpestio e al traffico di carrelli se correttamente posato; superfici antiscivolo della famiglia Durable. Applicazione e rimozione rapide per layout flessibili. Ideale in magazzini e linee produttive.";30.50;https://www.asforniture.it/prodotti/adesivo-da-terra-forma-a-t-10-x-15-cm-durable-conf-10-pezzi--83510;https://odmultimedia.eu/immagini/MD/83510.jpg;Durable;Sicurezza > Nastri;0.00;1;22
83511;"Adesivo da terra - ""croce"" - 15 x 15 cm - Durable - conf. 10 pezzi";"Adesivo da terra Durable a forma di croce, 15 × 15 cm, conf. 10 pezzi. Pittogramma/forma geometrica per indicare punti di sosta, intersezioni o zone di attenzione. Resistente al calpestio quotidiano; superfici antiscivolo tipiche della linea Durable per pavimenti (R9/R10 ove marcate). Facile applicazione e rimozione senza danneggiare pavimentazioni lisce. Ideale per magazzini, uffici open space e aree di attesa.";42.70;https://www.asforniture.it/prodotti/adesivo-da-terra-croce-15-x-15-cm-durable-conf-10-pezzi--83511;https://odmultimedia.eu/immagini/MD/83511.jpg;Durable;Sicurezza > Nastri;0.00;1;22
83512;"Adesivo da terra - ""forma a L"" - 10 x 10 cm - Durable - conf. 10 pezzi";"Adesivo da terra Durable a forma di L, 10 × 10 cm, conf. 10 pezzi. Angoli di demarcazione per box, pallet e zone operative. Alta resistenza al calpestio; grip tipico antiscivolo R9/R10 ove dichiarato. Posizionamento preciso e rimozione senza tracce eccessive su pavimenti lisci. Complementare a nastri e strisce per segnaletica da pavimento aziendale.";30.50;https://www.asforniture.it/prodotti/adesivo-da-terra-forma-a-l-10-x-10-cm-durable-conf-10-pezzi--83512;https://odmultimedia.eu/immagini/MD/83512.jpg;Durable;Sicurezza > Nastri;0.00;1;22
